word,coefficient
astronomy,-0.6765461986970596
caring sweet,-0.6770206139290718
inclass discussions,-0.6799461045391163
writes,-0.6806762816951482
person extremely,-0.681684596243638
manner,-0.6822220092637044
helped pass,-0.6829265657458776
count,-0.6831269689764918
poor communication,-0.6835908030422695
ready teach,-0.6842128483020384
best luck,-0.685011422569091
added,-0.6852391206851269
hes worst,-0.6853297010661674
buy books,-0.6862629274130024
makes sense,-0.686269892791912
way wants,-0.687594694732409
lectured,-0.6879251130927273
kind knowledgeable,-0.688490621456447
anymore,-0.6895988411039566
abroad,-0.6899556607418851
gened,-0.690095074594635
person ive,-0.6901825551492395
day exam,-0.6902482619379713
wanted,-0.6904063571519105
rip,-0.6904791593201142
fan,-0.6906462381514601
required read,-0.6907690243407748
big projects,-0.6908266888889338
file,-0.6910424982193518
unclear directions,-0.6915852254796742
determine,-0.6917948664768285
heavy gives,-0.693726777593071
funny super,-0.6939659145862527
actually helped,-0.694335672281733
kind man,-0.6943544346247477
overall think,-0.6943881346213965
responsive email,-0.694628697310715
absolute worst,-0.694716624032547
graded tough,-0.6947402779142507
jobs,-0.6948596221572353
extremely unclear,-0.6951528242308631
suggest taking,-0.6952202835749131
youtube videos,-0.6966336860373442
list,-0.6971685995789668
numerous,-0.697583074616416
center,-0.7005087543473106
attend participate,-0.7005356558846298
write review,-0.7006756703704904
phys,-0.7007911330494255
hair,-0.7012797314505774
relevance,-0.7018815523706609
paint,-0.702260060549901
proctored,-0.7026975097643409
hes passionate,-0.704106881466561
recommend prof,-0.7050056187758501
pride,-0.7050222298198315
ask ask,-0.7057388792768797
quick easy,-0.7057796920920506
essay week,-0.7058936581067663
recommend having,-0.706222444234303
caring person,-0.7062803412489104
classes semester,-0.7066064542306714
text book,-0.7069375726489676
think easy,-0.7073668511679017
directly book,-0.707488047250562
conducted,-0.7080974535133406
discussions easy,-0.7088030874094967
stay awake,-0.7091010919517169
near impossible,-0.709517237931023
requests,-0.7095210586692616
retook,-0.7096173076202277
ppt,-0.7096673539296082
anyones,-0.7097230011516413
nice genuinely,-0.7098554507504097
currently,-0.7102939139754111
gives week,-0.7107670277436993
allowed teach,-0.7111944906826522
textbook need,-0.7120139295513795
live,-0.7120148580818114
source,-0.7120806555485124
forgot,-0.7131083784288971
textbook used,-0.7132666360259071
browser,-0.7132911263775948
nice approachable,-0.7134793791114147
signed,-0.7140239636510444
connection,-0.7150498950339237
questioning,-0.7150756801703526
slides read,-0.7167215159833678
write reviews,-0.7188330591177386
memory,-0.7188622504672966
hands worst,-0.7193211271496882
correspond,-0.7195523592418126
huge,-0.7209590497384273
clear instructions,-0.7211932129426392
helpful learning,-0.7212367270589629
extremely condescending,-0.7220773141442383
room,-0.7223895400073843
documents,-0.7225101948191928
animals,-0.72334607101047
replies,-0.7234933170571822
somebody,-0.7240657640971813
relatively easy,-0.7247649700795677
understanding need,-0.7248266567998878
easy make,-0.7254433389874712
weeks,-0.7255019780463433
mood,-0.7255944362050564
methods,-0.7257271840788038
halfway,-0.7259409126720012
peers,-0.7261329966494539
cares attendance,-0.726963882681768
textbook understand,-0.7275628313763776
anybody,-0.7280625533357717
tutorials,-0.7282043131707051
student success,-0.7285245968245603
necessarily,-0.7293468031333953
tears,-0.7300775374272017
expected read,-0.7304080346623019
understand understand,-0.7312349187665871
extremely specific,-0.7313846617755101
testing,-0.7317975045958462
great professors,-0.7321650781861703
managing,-0.7322449127139165
final gave,-0.7323434200165037
according,-0.73246687902368
miss day,-0.7329144889157221
weight,-0.7331304191140149
problems gives,-0.7347000511376564
absolutely ridiculous,-0.7353363406769801
didnt care,-0.7360303230861148
suggested,-0.7365987749204393
ungraded,-0.7366023944882343
great people,-0.7367327499966216
begins,-0.7368074732317622
attempt,-0.7375323825034865
easy need,-0.7376495477101866
gives projects,-0.7377878109601661
fluent,-0.7383824377975076
papers reading,-0.7388047904521005
got easy,-0.7398151810880144
way way,-0.7402814870266203
quotes,-0.7414592650481424
average test,-0.7426648127063171
gives papers,-0.7428412228146801
substance,-0.7429076718010118
foot,-0.7455027565561195
hes terrible,-0.7459120666028706
funny person,-0.7464916786808596
docks,-0.746758727342242
realize,-0.7470084282685081
willing extra,-0.7473061992365935
boring shes,-0.7476860308225202
book open,-0.7480780983618968
taking,-0.7505172750825515
lab week,-0.7505798864065981
great man,-0.7507735818833142
tas helpful,-0.7513005338399613
grader comes,-0.7528513066567317
want,-0.7540412842755178
didnt teach,-0.7547658164428491
idea doing,-0.7553126146657196
lab great,-0.7553186008882048
worksheet,-0.7553516750312874
pointed,-0.7556567061764223
taker,-0.755920501921117
moderately,-0.7564866309705071
exam pretty,-0.7577581582059015
assistance,-0.7581986113558702
proof,-0.7582414677292081
decision,-0.7590013139603032
messed,-0.7591720035163373
easy super,-0.7593087686784407
student makes,-0.759441944274724
looking forward,-0.759851547958951
race,-0.7601476122635985
interrupt,-0.7601551285188365
aleks,-0.7608890832054891
bullet,-0.7613150903207169
thermo,-0.7625572722339818
slideshows,-0.7631837693167274
tough marker,-0.7641849879087261
youll love,-0.7657776072682693
great experience,-0.7662279859233602
best people,-0.7667648567023136
fun informative,-0.7668719459924477
site,-0.7682106137783358
tired,-0.770487493815981
wont able,-0.7706822697771608
pure,-0.7714080279024566
correct answers,-0.7723303593914501
second exam,-0.7723873077859084
save headache,-0.7726343438848617
easy enjoyable,-0.7728780932428854
cares making,-0.7731334448769056
definitely helped,-0.774073265350821
clear direction,-0.7743673672013215
treat,-0.7747097786721234
feedback given,-0.7752190655162594
teach gives,-0.7758831478482175
ended dropping,-0.7759888390992045
read entire,-0.7762439534153307
theoretical,-0.7764730716677737
paper week,-0.7770467681899199
diff,-0.77744115027118
probably better,-0.7778844706449497
fit,-0.7789523454552792
puts,-0.7790870487408447
assigned,-0.7791316472214097
textbook problems,-0.7795006574634555
yeah,-0.7796041942061461
entry level,-0.7806899107044185
pages week,-0.7826584800421205
speaking skills,-0.7829066997392897
youre math,-0.7830333010218959
think better,-0.7831047005641257
eat,-0.783805023718151
type,-0.7842283260589137
nice accessible,-0.784529918994604
trust,-0.7852974128347542
enroll,-0.7857950775422433
way structured,-0.7862632370659756
shown,-0.7864987317567946
ended having,-0.7870576241343853
exam extremely,-0.789222125863617
easy easy,-0.7903997985891533
understand follow,-0.7909601730845331
textbook weekly,-0.7937157097638391
perfection,-0.7943534137729463
political views,-0.7945107563880549
crying,-0.7953013012146869
listening,-0.7954602778126972
lower,-0.7962508582549189
fairly easy,-0.7964138707566278
worth final,-0.7966592250179276
scatterbrained,-0.7968904104743151
excuses,-0.7969790666288541
feel didnt,-0.7970982957837467
changed syllabus,-0.7974561858719312
audience,-0.7979893263387243
final week,-0.7981061094674556
company,-0.7989436681345955
white,-0.7995394958621134
feel uncomfortable,-0.8003746259387702
understand shes,-0.8005021442750005
prepared study,-0.801444434838285
listed,-0.8029677188400399
understanding recommend,-0.8030768015272718
honestly worst,-0.803229203188218
include,-0.8036777691404323
unanswered,-0.8037992051434317
throw,-0.8056103137957795
order,-0.8068634276806304
long readings,-0.8074731015387074
attention easy,-0.8074834294921059
talks way,-0.8075848246177798
participation based,-0.8076668526342489
watching,-0.8081442545534958
periods,-0.8091527809895142
worst college,-0.8095038401694541
easily worst,-0.8096149952635577
turns,-0.8097030729373361
weeks semester,-0.8097307377067374
accurately,-0.8098856454911159
typos,-0.8103285563164697
definitely cares,-0.8107885534307963
youll end,-0.8114603778916296
teach textbook,-0.8114606548479246
participation makes,-0.8118406247941998
woman,-0.8119356252153437
final extremely,-0.8124006158983811
important concepts,-0.813103131399341
grasp,-0.8131290090755074
nice definitely,-0.8132114567267112
waiting,-0.8133495207448395
pass final,-0.8141625419671198
day semester,-0.8145233996739005
sure study,-0.8154601567619193
easy doable,-0.8156226762470435
shes approachable,-0.8160361820654667
assume,-0.8164453811531526
illness,-0.8167646741282546
horrible experience,-0.8173449879379895
gives assignment,-0.8188170055018001
calculate,-0.8192268334577812
core,-0.8192277808798766
frankly,-0.8195782296246172
correctly,-0.8200231817068117
study exam,-0.8202694681614355
say learned,-0.8203226047033603
argue,-0.8215770093005407
nice caring,-0.8220619598377941
boring long,-0.822159440103387
knowledgeable field,-0.8222001112025457
action,-0.8228076272768088
terrible explaining,-0.823338971691782
took fall,-0.825231114790159
courses ive,-0.8253987007791258
indigenous,-0.82562490760821
wont respond,-0.8259067053975271
dedicate,-0.8262671721973488
therapist,-0.8273026257867555
quiet,-0.8287014616071928
chapters,-0.8291027330802827
preferred,-0.8294198804222804
grammar,-0.8294666899906733
announcements,-0.8297931385483555
communication skills,-0.8311694133011024
dense,-0.8314237994254471
semester took,-0.8315087497010879
rules,-0.8334922145696074
formulas,-0.8345364290901809
prepared learn,-0.8345382745645591
sidetracked,-0.8348092845335051
ask easy,-0.8350125369633741
things,-0.8350178575948114
redundant,-0.8350315537185743
doing,-0.8351738083461797
social issues,-0.8354866500674916
blind,-0.8379661562699176
conduct,-0.8395301176797955
exam average,-0.839794309812428
papers writing,-0.8399944178680934
smart guy,-0.8400401886175688
group projects,-0.8401932454463321
nice shes,-0.8406375016345854
sources,-0.8411962170632368
based final,-0.8412526721437719
person definitely,-0.841644031720995
didnt enjoy,-0.8424670614116713
terrible prof,-0.844586090705102
gave bad,-0.8448412357244691
broken,-0.8454941093627462
feel dumb,-0.8458191479614399
didnt doing,-0.8480643571713951
proper,-0.8489010490853478
lots lots,-0.8493354495078299
outside sources,-0.8500398480981954
hardest classes,-0.8509401995143304
point view,-0.8511410111522786
anxious,-0.8514296129117266
flip,-0.8521829489639061
enrolling,-0.8525886342730653
style great,-0.8530831672446263
late day,-0.8532529077998072
heavy accent,-0.8538856606358777
notes makes,-0.8569196719521728
description,-0.857070944199318
stating,-0.8571861168880053
happens,-0.8579561912856445
awful experience,-0.8592972120302929
addition,-0.8593493927635794
broad,-0.8594384311295546
satisfied,-0.8613563352038888
doing best,-0.8615513411292909
look,-0.8616219363660572
keys,-0.8617969430206203
basic,-0.8640258790153904
project week,-0.864029917528536
accommodations,-0.8646448155646717
interesting topics,-0.8651186421377496
concerned,-0.8651677414575412
absolutely,-0.8659836377804826
entry,-0.8666752650405964
actually taught,-0.8668237798309778
half dropped,-0.8675403167722193
countless,-0.86808163662687
deducted,-0.8682178352394511
willing office,-0.8686906017209024
day final,-0.8703079271702402
little instruction,-0.8706143183795151
stopped going,-0.8711671689822928
youre writing,-0.8712132322871327
middle school,-0.8718400031765094
expects write,-0.8724817532448017
grader gave,-0.8727600120445134
power,-0.8734050206232167
prof makes,-0.8734107943880494
powerpoint,-0.874291780337226
affects,-0.8755250237744558
interacted,-0.8767121768962737
nearly,-0.8771739619781739
consist reading,-0.8776903641420484
love math,-0.8784552899664609
priority,-0.8787444730026039
bet,-0.8792124635958691
majors,-0.8808130659095508
picky grading,-0.8815287738849998
reason passed,-0.8834504685313219
closer,-0.8835093674854286
ago,-0.8836311518294333
negative feedback,-0.8839978966122799
hes friendly,-0.8841611386301268
round,-0.8844097755413736
writing fun,-0.8844271094451603
correctness,-0.8859320104970164
best possible,-0.8865161048683151
quiz answers,-0.8871322580863753
careful,-0.8877780381744392
repeating,-0.8884673132711237
favorite subject,-0.8892157802520732
reads slides,-0.8895577039472644
utterly,-0.8895971224635707
calculations,-0.8899462989014562
fun guy,-0.8902875963411608
end quarter,-0.8913143071434098
apart,-0.8928923395356093
handwriting,-0.8935423844980049
math took,-0.8948753955112597
outside school,-0.8949516311080588
best subject,-0.8951434762654121
placed,-0.8958722320236816
interpretation,-0.8962710063326744
extremely harsh,-0.8963128907523427
typing,-0.8964095880942795
hours make,-0.8986019869592834
easy want,-0.8988008222878193
select,-0.8990673156535508
personally,-0.8990837677049117
compassion,-0.8994244080849363
helpful overall,-0.8998930389196685
cut,-0.8999339347062525
wall,-0.9001305889700224
pass shes,-0.9011363816928837
points assignment,-0.9011515468286085
unless youre,-0.9024768469845015
makes understand,-0.9026720864036867
nice cares,-0.9031154194270069
easy best,-0.9042975888987566
division,-0.9043634889729938
moments,-0.904877086184702
items,-0.9058827115122949
knew going,-0.906538257503313
great reviews,-0.9069318758189339
expects teach,-0.9071978546679624
make great,-0.9073306941738286
rhetoric,-0.9075500900250193
information,-0.9085639857015303
easy tough,-0.9086958915472425
apparent,-0.909139467693141
years college,-0.9093615093336387
elaborate,-0.9103945149612871
mad,-0.9112530191792527
pay,-0.9114332860619629
going pass,-0.912359316455285
right answers,-0.912703996864655
great lecturer,-0.9146660865071501
staff,-0.9151061385178219
technology,-0.9169987195490418
filling,-0.9170435362409467
bias,-0.917593620425728
studied,-0.9187418684392705
disabilities,-0.9191903847515551
covered,-0.9198690189508986
way gives,-0.9203627536560716
